car_id,msrp,make,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,vehicle_size,vehicle_style,highway_mpg,city_mpg
1697,25895,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24
1698,25095,Volkswagen,200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21
1699,26795,Volkswagen,200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21
1700,28395,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24
1701,27895,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24
1702,29295,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24
1703,27295,Volkswagen,200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21
1704,30795,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24
1705,30395,Volkswagen,200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21
1706,29895,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24
1707,28795,Volkswagen,200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21
1708,26195,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24
1709,29695,Volkswagen,200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21
1710,25095,Volkswagen,200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21
1711,30795,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24
1712,20720,Chevrolet,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,22
1713,25135,Chevrolet,260.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,29,21
1714,18720,Chevrolet,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22
1715,24815,Chevrolet,260.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,29,21
1716,19030,Chevrolet,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22
1717,21030,Chevrolet,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,22
1718,20030,Chevrolet,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22
1719,18720,Chevrolet,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22
1720,26255,Chevrolet,260.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,29,21
1721,19720,Chevrolet,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22
1722,19030,Chevrolet,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22
1723,18720,Chevrolet,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22
1724,19030,Chevrolet,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22
1725,19720,Chevrolet,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22
1726,42400,BMW,170.0,0.0,DIRECT_DRIVE,rear wheel drive,4.0,Compact,4dr Hatchback,111,137
1727,42400,BMW,170.0,0.0,DIRECT_DRIVE,rear wheel drive,4.0,Compact,4dr Hatchback,111,137
1728,42400,BMW,170.0,0.0,DIRECT_DRIVE,rear wheel drive,4.0,Compact,4dr Hatchback,111,137
1729,43600,BMW,170.0,0.0,DIRECT_DRIVE,rear wheel drive,4.0,Compact,4dr Hatchback,106,129
1730,26840,Chevrolet,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18
1731,25830,Chevrolet,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18
1732,30535,Chevrolet,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18
1733,26840,Chevrolet,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18
1734,25830,Chevrolet,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18
1735,30535,Chevrolet,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18
1736,26840,Chevrolet,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18
1737,30535,Chevrolet,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18
1738,25830,Chevrolet,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18
1739,35440,Chevrolet,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29,19
1740,30285,Chevrolet,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29,19
1741,35540,Chevrolet,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29,19
1742,30435,Chevrolet,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29,19
1743,35645,Chevrolet,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,28,19
1744,28295,Subaru,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,25,19
1745,29295,Subaru,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,25,19
1746,36295,Subaru,305.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,23,17
1747,37645,Subaru,305.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,23,17
1748,34295,Subaru,305.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,23,17
1749,25795,Subaru,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,25,19
1750,29295,Subaru,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,25,19
1751,28295,Subaru,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,25,19
1752,25795,Subaru,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,25,19
1753,28495,Subaru,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,25,19
1754,29495,Subaru,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,25,19
1755,34495,Subaru,305.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,23,17
1756,25995,Subaru,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,25,19
1757,36495,Subaru,305.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,23,17
1758,25995,Subaru,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,25,19
1759,37845,Subaru,305.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,23,17
1760,28495,Subaru,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,25,19
1761,29495,Subaru,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,25,19
1762,21495,Subaru,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28
1763,23295,Subaru,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,36,27
1764,20995,Subaru,148.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,33,24
1765,22795,Subaru,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28
1766,19695,Subaru,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28
1767,18695,Subaru,148.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,34,25
1768,21995,Subaru,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,36,27
1769,21095,Subaru,148.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,33,24
1770,22095,Subaru,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28
1771,21595,Subaru,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28
1772,19795,Subaru,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28
1773,23595,Subaru,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28
1774,18795,Subaru,148.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,34,25
1775,23095,Subaru,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28
1776,18895,Subaru,152.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,37,28
1777,21695,Subaru,152.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28
1778,24595,Subaru,152.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28
1779,19895,Subaru,152.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28
1780,23295,Subaru,152.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,35,27
1781,22495,Subaru,152.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,35,27
1782,25270,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1783,26195,Volkswagen,200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22
1784,24170,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22
1785,29525,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1786,27295,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1787,27295,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1788,28200,Volkswagen,200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22
1789,24170,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22
1790,26420,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22
1791,27520,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1792,29300,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1793,25045,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1794,29300,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1795,26195,Volkswagen,200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22
1796,28425,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22
1797,28200,Volkswagen,200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22
1798,23945,Volkswagen,200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22
1799,27520,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1800,28425,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22
1801,25045,Volkswagen,200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1802,23945,Volkswagen,200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22
1803,25270,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1804,29525,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1805,26420,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,22
1806,24535,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1807,30875,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1808,28555,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1809,29775,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1810,28855,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1811,27925,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1812,27455,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1813,30875,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1814,25635,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1815,29775,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1816,27455,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1817,28855,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1818,25635,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1819,24535,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1820,26825,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1821,28555,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1822,27925,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1823,29955,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1824,29955,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,32,24
1825,26825,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1826,26990,Volkswagen,170.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,48,42
1827,24995,Volkswagen,170.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,48,42
1828,29325,Volkswagen,170.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,48,42
1829,31180,Volkswagen,170.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,48,42
1830,31895,Volkswagen,170.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,48,42
1831,25560,Volkswagen,170.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,48,42
1832,27645,Volkswagen,170.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,48,42
1833,30245,Volkswagen,170.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,48,42
1834,28120,Volkswagen,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,42,30
1835,28390,Volkswagen,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Wagon,39,29
1836,29220,Volkswagen,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Wagon,39,29
1837,26640,Volkswagen,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Wagon,39,29
1838,25540,Volkswagen,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,42,30
1839,27290,Volkswagen,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,42,30
1840,29495,Volkswagen,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Wagon,39,29
1841,28395,Volkswagen,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,42,30
1842,26895,Volkswagen,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Wagon,39,29
1843,28695,Volkswagen,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Wagon,39,29
1844,27595,Volkswagen,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,42,30
1845,25795,Volkswagen,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,42,30
1846,27665,Volkswagen,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Wagon,39,29
1847,30265,Volkswagen,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Wagon,39,29
1848,29165,Volkswagen,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,42,30
1849,26565,Volkswagen,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,42,30
1850,29465,Volkswagen,140.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Wagon,39,29
1851,28365,Volkswagen,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,42,30
1852,29280,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1853,25175,Volkswagen,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,45,31
1854,26920,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1855,21640,Volkswagen,150.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,46,31
1856,26920,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1857,28020,Volkswagen,210.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,24
1858,22740,Volkswagen,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,45,31
1859,30380,Volkswagen,210.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,24
1860,29280,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1861,24075,Volkswagen,150.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,46,31
1862,30380,Volkswagen,210.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,24
1863,28020,Volkswagen,210.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,24
1864,26410,Volkswagen,150.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,46,31
1865,31670,Volkswagen,170.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,48,42
1866,27510,Volkswagen,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,45,31
1867,29280,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1868,28020,Volkswagen,210.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33,24
1869,26920,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1870,26920,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1871,31120,Volkswagen,170.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,48,42
1872,28020,Volkswagen,210.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33,24
1873,30380,Volkswagen,210.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33,24
1874,30380,Volkswagen,210.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,33,24
1875,29280,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1876,28995,Volkswagen,210.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,33,24
1877,27895,Volkswagen,210.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,33,23
1878,33295,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1879,33295,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1880,27395,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1881,28695,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1882,26595,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26,19
1883,23495,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26,19
1884,29995,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1885,25195,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26,19
1886,20695,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26,19
1887,31395,Dodge,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,17
1888,31395,Dodge,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,17
1889,27395,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26,19
1890,26295,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26,19
1891,26595,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1892,33695,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1893,28395,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1894,31795,Dodge,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,17
1895,30895,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1896,20995,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26,19
1897,24895,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26,19
1898,29795,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1899,20995,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,19
1900,33695,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1901,26295,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,19
1902,29795,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1903,31795,Dodge,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,17
1904,30995,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1905,26595,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1906,27495,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,19
1907,28395,Dodge,283.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,16
1908,24895,Dodge,173.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,19
1909,25240,Nissan,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,32,28
1910,28020,Nissan,215.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,25
1911,30020,Nissan,211.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,29,25
1912,26940,Nissan,188.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,31,26
1913,20250,Nissan,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,32,28
1914,22300,Nissan,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,32,28
1915,24150,Nissan,188.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,31,26
1916,22100,Nissan,188.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,31,26
1917,27230,Nissan,188.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,31,26
1918,24830,Nissan,188.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,28
1919,24830,Nissan,188.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,28
1920,22100,Nissan,188.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,31,26
1921,28020,Nissan,211.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,25
1922,22300,Nissan,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,32,28
1923,24150,Nissan,188.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,31,26
1924,26940,Nissan,188.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,31,26
1925,30020,Nissan,215.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,29,25
1926,20250,Nissan,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,32,28
1927,27230,Nissan,188.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,31,26
1928,25240,Nissan,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,32,28
1929,28020,Nissan,215.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,26
1930,24830,Nissan,188.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,27
1931,30020,Nissan,211.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,29,25
1932,27230,Nissan,188.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,30,26
1933,26940,Nissan,188.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,30,26
1934,24400,Nissan,188.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,30,26
1935,22100,Nissan,188.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,30,26
1936,20250,Nissan,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,32,28
1937,22550,Nissan,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,32,28
1938,25240,Nissan,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,32,28
1939,2000,Subaru,73.0,3.0,MANUAL,four wheel drive,2.0,Compact,2dr Hatchback,29,24
1940,2000,Subaru,73.0,3.0,MANUAL,four wheel drive,4.0,Compact,4dr Hatchback,29,24
1941,2000,Subaru,66.0,3.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,28
1942,2000,Subaru,73.0,3.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,28
1943,2000,Subaru,73.0,3.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,32,28
1944,2000,Subaru,73.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,32,28
1945,2000,Subaru,73.0,3.0,MANUAL,four wheel drive,4.0,Compact,4dr Hatchback,29,24
1946,2000,Subaru,73.0,3.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,28
1947,2000,Subaru,73.0,3.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,28
1948,2000,Subaru,73.0,3.0,MANUAL,four wheel drive,4.0,Compact,4dr Hatchback,29,24
1949,29595,Subaru,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,28,20
